"","16137.Aligned.sortedByCoord.out.bam"
"80128",36
"4582",162
"693235",0
"7059",798
"4580",388
"2630",834
"2629",1380
"10712",93
"10067",137
"1196",830
"57657",21
"5313",1
"2224",443
"284618",4
"23623",202
"55870",5336
"693140",0
"645682",83
"645676",50
"55154",732
"55249",2311
"7818",1053
"100129405",568
"54856",4545
"23208",239
"6016",232
"22889",766
"677823",85
"677771",133
"339403",4
"9181",1427
"102465442",0
"105371729",0
"6746",560
"56893",80
"28956",504
"57111",2
"92312",3
"4000",7657
"64218",787
"9673",115
"11243",9
"100527963",0
"632",0
"79957",18
"23381",954
"84283",30
"112770",337
"391104",0
"7203",821
"128229",1
"57127",1
"10485",2
"407046",0
"4209",722
"128239",94
"164118",5
"128240",236
"54865",124
"101928177",0
"60484",0
"63827",4
"10763",803
"1382",64
"81875",132
"51093",157
"79590",101
"3068",524
"5546",462
"9047",32
"4914",48
"3645",8
"375033",380
"149499",21
"9826",1297
"768220",15
"440695",68
"2117",209
"360155",2
"83416",19
"83417",0
"115352",32
"79368",11
"115350",14
"922",1
"55243",654
"646268",0
"912",25
"909",1
"911",34
"910",9
"913",15
"128360",0
"391107",0
"391109",1
"343406",0
"391112",1
"128366",2
"128367",0
"128368",0
"6708",35
"81448",1
"391114",0
"128371",0
"128372",0
"81442",0
"4332",237
"149628",256
"3428",6935
"9447",35
"100189166",0
"57863",18
"100131825",1
"2532",87
"2205",12
"441911",0
"26476",0
"127385",0
"325",0
"1401",1
"54935",45
"343413",48
"56833",357
"284677",19
"391123",26
"25790",28
"100422852",0
"8407",679
"57549",3
"89886",10
"100505633",0
"93183",63
"3766",0
"3765",0
"93185",82
"477",1758
"480",47
"844",593
"729867",0
"8682",1061
"50717",985
"5824",663
"4807",0
"1314",3144
"474338",246
"23385",1819
"57216",20
"114836",167
"8832",635
"6504",83
"962",351
"57823",112
"4063",125
"51744",26
"55600",9
"101928372",0
"142683",2
"50848",221
"100131187",30
"7391",272
"257106",1084
"81607",51
"126823",9
"5202",82
"4817",222
"9191",271
"51506",654
"27005",173
"5498",361
"8703",203
"9507",175
"4720",1651
"2207",784
"336",32
"84134",104
"100847090",0
"9970",17
"654790",3
"4359",50
"6391",467
"257177",200
"100189373",0
"100189407",0
"100189402",0
"100188997",0
"100189412",0
"100189394",0
"100189366",0
"100189091",0
"100189260",0
"100189235",0
"100189009",0
"100189252",0
"100189385",0
"100189141",0
"100189290",0
"100189316",0
"100189230",0
"100189259",0
"100189188",0
"100189134",0
"100189364",0
"100189160",0
"100189017",0
"100189039",0
"100189120",0
"100189139",0
"100189274",0
"2212",5485
"100189380",0
"3310",504
"100189018",0
"100189011",0
"100189126",0
"2214",1884
"9103",6501
"3311",641
"100189003",0
"2215",625
"2213",4367
"641311",1
"84824",1
"127943",2
"11266",132
"102724329",0
"22926",1990
"25903",348
"9722",20
"100616386",0
"693141",0
"284680",0
"400793",8
"117157",0
"127933",862
"6675",1521
"4921",2478
"51478",232
"339512",5
"5999",91
"8490",617
"101928404",0
"83540",24
"100422212",0
"5087",458
"100505795",1
"4009",1
"6258",4
"400794",0
"440699",0
"4259",834
"223",398
"440700",0
"54499",984
"100147773",0
"7371",162
"100500832",0
"149297",2
"100126349",1
"116123",0
"57645",274
"117143",112
"387597",8
"84944",0
"10223",22
"92235",169
"101928484",0
"5451",481
"919",171
"8804",186
"92241",491
"100189211",0
"100189019",0
"9019",429
"55811",66
"25874",176
"55827",2493
"100313835",0
"23432",55
"261726",354
"375035",433
"84832",319
"9095",157
"693142",0
"100505918",0
"101928565",0
"6846",7
"6375",13
"1805",206
"79100",0
"101978719",0
"101928596",0
"481",857
"29922",146
"8548",282
"57821",23
"10560",581
"2153",508
"6403",135
"6402",163
"6401",30
"92342",18
"55732",272
"57147",159
"22920",668
"149281",0
"100423010",0
"100422839",0
"284688",0
"101928650",0
"92344",657
"5396",1246
"80133",10
"2328",50
"100302178",5
"100847009",0
"388714",2
"2327",366
"2326",193
"2329",118
"7151",0
"23215",12077
"4653",127
"8674",158
"51603",251
"26052",247
"100874284",0
"100628315",13
"406996",0
"100422882",0
"406977",0
"102724541",0
"92346",3
"5279",39
"51430",815
"356",6
"8995",2
"7292",13
"100506023",0
"101928673",2
"9588",504
"284525",0
"730159",1
"339416",3
"27252",500
"91687",19
"55157",384
"100506046",0
"60674",33
"26769",24
"26802",34
"26774",10
"26770",6
"692198",14
"26806",44
"692197",5
"692196",72
"692195",4
"619498",5
"84614",324
"462",16
"149041",1542
"102724601",0
"9910",1509
"9293",98
"101928696",0
"27101",339
"63931",9
"63923",21
"9674",46
"7143",4
"101928727",0
"101928751",0
"64326",1172
"677679",27
"60676",10
"460",0
"574441",0
"57795",1
"102724661",0
"101928778",0
"89866",211
"730102",2
"100302401",1
"9462",1963
"400797",0
"84066",0
"105373472",0
"400798",5
"100616328",0
"55103",143
"9068",261
"9917",271
"64222",200
"27",1423
"6646",1717
"126859",7
"7827",1
"163589",0
"148753",0
"163590",375
"26092",1016
"9857",5342
"5768",460
"200058",22
"89884",17
"100527964",4
"84320",375
"100423032",0
"148756",0
"9213",764
"57710",65
"10228",215
"3140",245
"51278",179
"101928973",0
"100287948",0
"777",7
"127665",0
"400799",0
"2752",12244
"127670",9
"388719",0
"353299",0
"6041",267
"6004",114
"284648",0
"85397",0
"80896",1384
"1660",2914
"81626",0
"3915",7091
"3918",55
"23057",14
"284649",0
